b'<s> works like a charm  <\\s> <s> works as advertised <\\s>',b'Works like a charm.. Works as advertised.'
b'<s> comfortable nice range good battery life <\\s>',"b'Comfortable, Nice Range, Good Battery Life.'"
b'<s> their network coverage in los angeles is horrible <\\s>',b'Their network coverage in Los Angeles is horrible.'
b'<s> excellent starter wireless headset <\\s>',b'Excellent starter wireless headset.'
b'<s> the only thing that i think could improve is the sound leaks out from the headset <\\s>',b'The only thing that I think could improve is the sound leaks out from the headset.'
b'<s> first off the reception sucks i have never had more than 2 bars ever <\\s>',"b'First off the reception sucks, I have never had more than 2 bars, ever.'"
b'<s> the phone gets extremely hot <\\s>',b'The phone gets EXTREMELY HOT!'
b'<s> nice design and quality <\\s>',b'Nice design and quality.'
b'<s> also if your phone is dropped this case is not going to save it specially when dropped face down <\\s>',"b'Also, if your phone is dropped, this case is not going to save it, specially when dropped face down.'"
b'<s> bad fit way too big <\\s>',"b'bad fit, way too big.'"
b'<s> it definitely was not as good as my s11 <\\s>',b'It definitely was not as good as my S11.'
b'<s> awesome device <\\s>',b'awesome device.'
b'<s> waste of money <\\s>',b'Waste of money.'
b'<s> i had ordered a motorola data cable got a very well finished and working product <\\s>',"b'I had ordered a motorola data cable, got a very well finished and working product.'"
b'<s> love this phone <\\s>',b'Love This Phone.'
b'<s> i was looking for this headset for a long time and now that ive got it i couldnt be happier <\\s>',"b""I was looking for this headset for a long time and now that I've got it I couldn't be happier."""
b'<s> ill be drivng along and my headset starts ringing for no reason <\\s>',"b""I'll be drivng along, and my headset starts ringing for no reason."""
b'<s> display is excellent and camera is as good as any from that year <\\s>',b'Display is excellent and camera is as good as any from that year.'
b'<s> battery life is also great <\\s>',b'Battery life is also great!'
b'<s> the worst phone ive ever had  <\\s> <s> only had it for a few months <\\s>',"b""The worst phone I've ever had.... Only had it for a few months."""
b'<s> not a good item  <\\s> <s> it worked for a while then started having problems in my auto reverse tape player <\\s>',b'Not a good item.. It worked for a while then started having problems in my auto reverse tape player.'
b'<s> protects the phone on all sides <\\s>',b'Protects the phone on all sides.'
b'<s> this is a very average phone with bad battery life that operates on a weak network <\\s>',b'This is a VERY average phone with bad battery life that operates on a weak network.'
b'<s> clear skype calls long battery life long range <\\s>',"b'Clear Skype Calls, Long Battery Life, Long Range.'"
b'<s> soyo technology sucks <\\s>',b'Soyo technology sucks.'
b'<s> great hands free device <\\s>',b'Great Hands Free Device.'
b'<s> you can even take self portraits with the outside exterior display very cool <\\s>',"b'you can even take self portraits with the outside (exterior) display, very cool.'"
b'<s> same problem as others have mentioned <\\s>',b'Same problem as others have mentioned.'
b'<s> after trying many many handsfree gadgets this is the one that finally works well <\\s>',b'After trying many many handsfree gadgets this is the one that finally works well.'
b'<s> magical help <\\s>',b'Magical Help.'
b'<s> the worst piece of crap ever along with the verizon customer service <\\s>',b'The worst piece of crap ever along with the Verizon customer service.'
b'<s> poor sound quality <\\s>',b'Poor sound quality.'
b'<s> the best phone in market <\\s>',b'The best phone in market :).'
b'<s> it worked very well <\\s>',b'It worked very well.'
b'<s> the picture resolution is far below what other comparably priced phones are offering today <\\s>',b'The picture resolution is far below what other comparably-priced phones are offering today.'
b'<s> this is a great deal <\\s>',b'This is a great deal.'
b'<s> excellent product i am very satisfied with the purchase <\\s>',"b'Excellent product, I am very satisfied with the purchase.'"
b'<s> i highly recommend these and encourage people to give them a try <\\s>',b'I highly recommend these and encourage people to give them a try.'
b'<s> better than youd expect <\\s>',"b""Better than you'd expect."""
b'<s> using all earpieces left or right this thing will not stay on my ear <\\s>',"b'Using all earpieces, left or right, this thing will not stay on my ear.'"
b'<s> great product and price <\\s>',b'Great product and price.'
b'<s> sounds good reasonably priced and effective its that simple <\\s>',"b'Sounds good reasonably priced and effective, Its that simple !'"
b'<s> still waiting  <\\s> <s> im sure this item would work well  if i ever recieve it <\\s>',"b""Still Waiting...... I'm sure this item would work well.. if I ever recieve it!"""
b'<s> what a disappointment <\\s>',b'what a disappointment'
b'<s> very prompt service <\\s>',b'Very prompt service.'
b'<s> excellent product for the price <\\s>',b'Excellent product for the price.'
b'<s> very pleased with this headset <\\s>',b'Very pleased with this headset.'
b'<s> dont waste your money and time <\\s>',"b""don't waste your money and time."""
b'<s> i especially love the long battery life <\\s>',b'I especially love the long battery life.'
b'<s> it so stupid to have to keep buying new chargers car chargers cradles headphones and car kits every time a new phone comes out <\\s>',"b""It's so stupid to have to keep buying new chargers, car chargers, cradles, headphones and car kits every time a new phone comes out."""
b'<s> works great <\\s>',b'Works great.'
b'<s> plantronics bluetooth excelent buy <\\s>',b'Plantronics Bluetooth Excelent Buy.'
b'<s> i came over from verizon because cingulair has nicer cell phones  the first thing i noticed was the really bad service <\\s>',b'I came over from Verizon because cingulair has nicer cell phones.... the first thing I noticed was the really bad service.'
b'<s> ill be looking for a new earpiece <\\s>',"b""I'll be looking for a new earpiece."""
b'<s> i highly recommend this device to everyone <\\s>',b'I highly recommend this device to everyone!'
b'<s> jawbone era is awesome too <\\s>',b'Jawbone Era is awesome too!'
b'<s> we received a white colored battery that goes dead after a couple hoursthe original used to last a week but still lasts longer than thereplacement <\\s>',b'We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement'
b'<s> after a year the battery went completely dead on my headset <\\s>',b'After a year the battery went completely dead on my headset.'
b'<s> i have used several phone in two years but this one is the best <\\s>',"b'I have used several phone in two years, but this one is the best.'"
b'<s> an awesome new look for fall 2000 <\\s>',b'An Awesome New Look For Fall 2000!.'
b'<s> this is the first phone ive had that has been so cheaply made <\\s>',"b""This is the first phone I've had that has been so cheaply made."""
b'<s> att is not clear sound is very distorted and you have to yell when you talk <\\s>',"b'Att is not clear, sound is very distorted and you have to yell when you talk.'"
b'<s> price is good too <\\s>',b'Price is good too.'
b'<s> dont make the same mistake i did <\\s>',"b""Don't make the same mistake I did."""
b'<s> im using it with an iriver spinn with case and it fits fine <\\s>',"b""I'm using it with an iriver SPINN (with case) and it fits fine."""
b'<s> overall i am psyched to have a phone which has all my appointments and contacts in and gets great reception <\\s>',"b'Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.'"
b'<s> every thing on phone work perfectly she like it <\\s>',"b'every thing on phone work perfectly, she like it.'"
b'<s> another note about this phone appearance is that it really looks rather bland especially in the all black model <\\s>',"b""Another note about this phone's appearance is that it really looks rather bland, especially in the all black model."""
b'<s> its really easy <\\s>',"b""IT'S REALLY EASY."""
b'<s> my sanyo has survived dozens of drops on blacktop without ill effect <\\s>',b'My Sanyo has survived dozens of drops on blacktop without ill effect.'
b'<s> fantastic earphones <\\s>',b'Fantastic earphones.'
b'<s> it finds my cell phone right away when i enter the car <\\s>',b'It finds my cell phone right away when I enter the car.'
b'<s> low quality <\\s>',b'Low Quality.'
b'<s> i highly recommend this modest priced cellular phone <\\s>',b'I highly recommend this modest priced cellular phone.'
b'<s> but it does get better reception and clarity than any phone ive had before <\\s>',"b""But it does get better reception and clarity than any phone I've had before."""
